ship_date,origin_zone,dest_zone,carrier,service_level,transit_time_days
2024-01-19,CANADA_WEST,AFRICA_SOUTH,UPS,Ground,11.1
2024-01-19,AFRICA_NORTH,EU_EAST,TNT,Express,4.9
2024-01-19,ASIA_SOUTH,US_WEST,OnTrac,Priority,7.7
2024-01-19,US_SOUTH,EU_EAST,DHL,Ground,14.4
2024-01-19,EU_WEST,LATAM_SOUTH,FedEx,Ground,11.5
2024-01-19,LATAM_NORTH,AFRICA_NORTH,DHL,Priority,6.4
2024-01-19,US_SOUTH,EU_NORTH,DHL,Express,4.6
2024-01-19,AFRICA_NORTH,LATAM_NORTH,Global_Freight,Express,6.9
2024-01-19,ASIA_SOUTH,LATAM_NORTH,TNT,Express,6.2
2024-01-19,EU_NORTH,CANADA_WEST,Global_Freight,Ground,13.2
2024-01-19,CANADA_WEST,US_WEST,Global_Freight,Express,4.3
2024-01-19,AFRICA_NORTH,ASIA_SOUTH,USPS,Ground,12.0
2024-01-19,US_WEST,LATAM_SOUTH,Regional_Express,Express,5.5
2024-01-19,US_CENTRAL,CANADA_EAST,UPS,Ground,6.9
2024-01-20,AFRICA_SOUTH,CANADA_EAST,UPS,Express,5.9
2024-01-20,US_WEST,US_SOUTH,DHL,Express,2.3
2024-01-20,EU_NORTH,ASIA_WEST,OnTrac,Ground,12.0
2024-01-20,US_EAST,ASIA_WEST,Global_Freight,Ground,13.0
2024-01-20,CANADA_EAST,US_CENTRAL,Global_Freight,Express,3.6
2024-01-20,EU_EAST,AFRICA_SOUTH,TNT,Ground,12.6
2024-01-20,LATAM_NORTH,US_CENTRAL,LaserShip,Ground,11.8
2024-01-20,EU_WEST,ASIA_WEST,LaserShip,Ground,13.4
2024-01-20,ASIA_EAST,ASIA_SOUTH,OnTrac,Express,3.5
2024-01-20,AFRICA_NORTH,EU_EAST,Amazon_Logistics,Ground,11.6
2024-01-20,US_EAST,CANADA_EAST,LaserShip,Ground,7.4
2024-01-20,ASIA_SOUTH,US_WEST,TNT,Ground,13.8
2024-01-20,US_EAST,AFRICA_SOUTH,OnTrac,Express,6.5
2024-01-20,EU_NORTH,US_SOUTH,LaserShip,Express,6.5
2024-01-20,ASIA_EAST,LATAM_SOUTH,UPS,Express,5.0
2024-01-20,EU_EAST,US_CENTRAL,Global_Freight,Priority,7.9
2024-01-20,US_EAST,EU_NORTH,Global_Freight,Overnight,4.0
2024-01-21,CANADA_WEST,EU_NORTH,OnTrac,Ground,12.0
2024-01-21,OCEANIA,US_SOUTH,FedEx,Ground,12.0
2024-01-21,EU_SOUTH,EU_WEST,OnTrac,Ground,5.2
2024-01-21,CANADA_EAST,ASIA_EAST,OnTrac,Ground,12.2
2024-01-21,EU_EAST,ASIA_WEST,TNT,Express,
2024-01-21,AFRICA_NORTH,ASIA_EAST,UPS,Express,5.1
2024-01-21,EU_SOUTH,LATAM_SOUTH,USPS,Ground,11.7
2024-01-21,OCEANIA,LATAM_NORTH,TNT,Ground,11.8
2024-01-21,EU_EAST,ASIA_SOUTH,Regional_Express,Express,6.2
2024-01-21,EU_SOUTH,ASIA_WEST,DHL,Ground,13.4
2024-01-21,ASIA_SOUTH,EU_NORTH,OnTrac,Priority,7.3
2024-01-21,AFRICA_SOUTH,EU_WEST,UPS,Priority,6.7
2024-01-21,EU_NORTH,ASIA_EAST,DHL,Ground,11.1
2024-01-21,US_WEST,US_EAST,USPS,Priority,3.7
2024-01-21,LATAM_SOUTH,AFRICA_SOUTH,UPS,Ground,12.6
2024-01-22,AFRICA_SOUTH,OCEANIA,Regional_Express,Ground,12.7
2024-01-22,US_WEST,AFRICA_NORTH,OnTrac,Express,6.0
2024-01-22,CANADA_EAST,US_SOUTH,TNT,Ground,6.8
2024-01-22,EU_NORTH,US_SOUTH,FedEx,Ground,11.6
2024-01-22,ASIA_EAST,US_SOUTH,Regional_Express,Overnight,3.6
2024-01-22,ASIA_EAST,CANADA_WEST,Regional_Express,Ground,12.8
2024-01-22,ASIA_WEST,US_WEST,OnTrac,Ground,12.5
2024-01-22,AFRICA_NORTH,ASIA_WEST,Global_Freight,Overnight,3.2
2024-01-22,US_EAST,EU_NORTH,Amazon_Logistics,Ground,11.5
2024-01-22,AFRICA_SOUTH,EU_NORTH,LaserShip,Ground,11.8
2024-01-22,LATAM_NORTH,US_SOUTH,TNT,Ground,12.1
2024-01-22,ASIA_EAST,US_WEST,FedEx,Ground,12.5
2024-01-22,ASIA_SOUTH,US_WEST,TNT,Express,4.3
2024-01-22,OCEANIA,LATAM_NORTH,Amazon_Logistics,Express,5.4
2024-01-22,US_WEST,EU_SOUTH,LaserShip,Priority,8.2
2024-01-22,CANADA_EAST,EU_NORTH,FedEx,Overnight,2.2
2024-01-22,LATAM_SOUTH,ASIA_WEST,FedEx,Ground,11.5
2024-01-22,ASIA_SOUTH,US_SOUTH,OnTrac,Ground,12.6
2024-01-22,US_WEST,EU_WEST,TNT,Ground,11.5
2024-01-22,ASIA_SOUTH,ASIA_WEST,UPS,Overnight,1.0
2024-01-22,US_SOUTH,EU_EAST,Amazon_Logistics,Express,4.7
2024-01-22,CANADA_EAST,EU_WEST,TNT,Priority,7.2
2024-01-22,ASIA_WEST,EU_EAST,TNT,Express,5.0
2024-01-22,EU_NORTH,CANADA_WEST,FedEx,Priority,5.4
2024-01-22,CANADA_EAST,US_EAST,UPS,Express,
2024-01-22,EU_SOUTH,EU_EAST,LaserShip,Express,2.7
2024-01-22,EU_WEST,US_WEST,DHL,Ground,12.6
2024-01-22,EU_SOUTH,US_EAST,Regional_Express,Priority,7.2
2024-01-22,EU_SOUTH,AFRICA_SOUTH,Regional_Express,Express,5.2
2024-01-22,CANADA_EAST,US_SOUTH,Global_Freight,Ground,8.4
2024-01-22,US_EAST,LATAM_SOUTH,FedEx,Ground,12.3
2024-01-22,EU_NORTH,AFRICA_SOUTH,Amazon_Logistics,Priority,7.4
2024-01-22,US_SOUTH,US_CENTRAL,Regional_Express,Ground,5.5
2024-01-22,LATAM_SOUTH,EU_NORTH,UPS,Express,5.1
2024-01-22,EU_EAST,LATAM_SOUTH,UPS,Ground,11.9
2024-01-22,LATAM_SOUTH,ASIA_EAST,USPS,Express,5.3
2024-01-22,OCEANIA,EU_EAST,Global_Freight,Overnight,3.5
2024-01-22,CANADA_EAST,US_EAST,Global_Freight,Ground,8.3
2024-01-22,US_SOUTH,LATAM_NORTH,UPS,Express,4.7
2024-01-22,EU_WEST,CANADA_WEST,TNT,Ground,11.7
2024-01-22,ASIA_WEST,US_CENTRAL,Global_Freight,Ground,13.2
2024-01-23,EU_EAST,EU_NORTH,FedEx,Express,1.6
2024-01-23,US_WEST,EU_NORTH,FedEx,Priority,6.5
2024-01-23,EU_SOUTH,US_CENTRAL,Amazon_Logistics,Ground,10.9
2024-01-23,AFRICA_SOUTH,US_WEST,USPS,Ground,12.6
2024-01-23,ASIA_SOUTH,OCEANIA,Amazon_Logistics,Priority,6.5
2024-01-23,EU_WEST,ASIA_WEST,DHL,Priority,7.2
2024-01-23,ASIA_EAST,US_WEST,FedEx,Ground,12.1
2024-01-23,LATAM_SOUTH,CANADA_WEST,UPS,Ground,12.4
2024-01-23,US_EAST,CANADA_EAST,Global_Freight,Ground,7.1
2024-01-23,ASIA_SOUTH,OCEANIA,DHL,Priority,7.1
2024-01-23,LATAM_NORTH,AFRICA_SOUTH,OnTrac,Express,5.3
2024-01-23,ASIA_SOUTH,OCEANIA,UPS,Ground,10.5
2024-01-23,US_EAST,US_SOUTH,Global_Freight,Express,2.6
2024-01-23,US_SOUTH,EU_WEST,Global_Freight,Express,5.4
2024-01-23,AFRICA_SOUTH,EU_NORTH,OnTrac,Ground,11.2
2024-01-23,ASIA_EAST,CANADA_WEST,Amazon_Logistics,Express,4.6
2024-01-23,US_CENTRAL,CANADA_EAST,UPS,Overnight,1.6
2024-01-23,EU_NORTH,US_EAST,UPS,Ground,
2024-01-23,US_CENTRAL,EU_EAST,TNT,Ground,12.3
2024-01-23,EU_NORTH,CANADA_EAST,LaserShip,Ground,12.2
2024-01-23,US_WEST,ASIA_EAST,FedEx,Ground,11.5
2024-01-23,OCEANIA,ASIA_EAST,OnTrac,Express,6.2
2024-01-23,OCEANIA,US_SOUTH,Amazon_Logistics,Ground,11.0
2024-01-23,CANADA_WEST,US_CENTRAL,TNT,Priority,3.9
2024-01-23,US_WEST,US_SOUTH,LaserShip,Ground,5.1
2024-01-23,EU_NORTH,ASIA_SOUTH,USPS,Priority,7.5
2024-01-23,AFRICA_SOUTH,OCEANIA,UPS,Ground,12.1
2024-01-23,LATAM_SOUTH,EU_WEST,UPS,Ground,11.4
2024-01-23,EU_EAST,ASIA_WEST,DHL,Priority,7.4
2024-01-23,EU_WEST,ASIA_SOUTH,TNT,Priority,7.3
2024-01-23,AFRICA_SOUTH,US_EAST,Amazon_Logistics,Ground,11.7
2024-01-23,US_WEST,CANADA_EAST,USPS,Express,3.4
2024-01-23,EU_EAST,US_EAST,Regional_Express,Ground,12.8
2024-01-23,CANADA_WEST,AFRICA_SOUTH,UPS,Express,4.0
2024-01-23,US_SOUTH,LATAM_NORTH,Regional_Express,Express,4.8
2024-01-23,ASIA_EAST,OCEANIA,UPS,Priority,6.3
2024-01-23,AFRICA_NORTH,LATAM_NORTH,TNT,Express,5.3
2024-01-23,EU_NORTH,EU_SOUTH,Global_Freight,Express,3.7
2024-01-23,LATAM_SOUTH,EU_WEST,OnTrac,Express,4.9
2024-01-23,US_EAST,US_CENTRAL,UPS,Express,1.3
2024-01-23,ASIA_WEST,EU_WEST,Global_Freight,Ground,12.4
2024-01-23,US_EAST,EU_WEST,USPS,Priority,7.7
2024-01-23,ASIA_SOUTH,CANADA_WEST,TNT,Ground,12.2
2024-01-23,LATAM_SOUTH,EU_NORTH,Amazon_Logistics,Priority,7.0
2024-01-23,CANADA_EAST,AFRICA_NORTH,Global_Freight,Ground,12.4
2024-01-23,LATAM_NORTH,CANADA_WEST,FedEx,Ground,11.8
2024-01-23,US_SOUTH,AFRICA_NORTH,UPS,Express,4.2
2024-01-23,US_EAST,AFRICA_SOUTH,TNT,Ground,11.6
2024-01-23,US_WEST,EU_WEST,USPS,Priority,6.3
2024-01-23,CANADA_WEST,ASIA_SOUTH,Amazon_Logistics,Express,4.8
2024-01-24,OCEANIA,US_CENTRAL,UPS,Express,4.3
2024-01-24,CANADA_WEST,US_SOUTH,DHL,Express,3.8
2024-01-24,ASIA_WEST,EU_WEST,UPS,Overnight,2.2
2024-01-24,EU_EAST,LATAM_SOUTH,LaserShip,Ground,12.2
2024-01-24,US_WEST,AFRICA_SOUTH,DHL,Express,3.8
2024-01-24,CANADA_EAST,US_SOUTH,LaserShip,Overnight,1.6
2024-01-24,CANADA_EAST,EU_NORTH,OnTrac,Express,5.7
2024-01-24,ASIA_EAST,ASIA_WEST,Global_Freight,Ground,6.4
2024-01-24,CANADA_WEST,LATAM_NORTH,OnTrac,Ground,11.9
2024-01-24,CANADA_EAST,CANADA_WEST,Amazon_Logistics,Ground,4.8
2024-01-24,LATAM_SOUTH,ASIA_EAST,OnTrac,Express,5.3
2024-01-24,LATAM_NORTH,CANADA_WEST,UPS,Ground,11.7
2024-01-24,LATAM_SOUTH,US_SOUTH,OnTrac,Ground,12.0
2024-01-24,EU_SOUTH,ASIA_WEST,LaserShip,Priority,7.6
2024-01-24,EU_EAST,US_SOUTH,LaserShip,Priority,6.9
2024-01-24,ASIA_EAST,EU_EAST,Global_Freight,Express,4.7
2024-01-24,US_CENTRAL,ASIA_WEST,Regional_Express,Ground,12.7
2024-01-24,CANADA_WEST,CANADA_EAST,LaserShip,Ground,5.4
2024-01-24,AFRICA_SOUTH,EU_EAST,Amazon_Logistics,Overnight,2.7
2024-01-24,EU_WEST,US_WEST,Global_Freight,Overnight,3.5
2024-01-24,ASIA_WEST,US_WEST,DHL,Ground,11.6
2024-01-24,ASIA_WEST,US_CENTRAL,OnTrac,Express,5.2
2024-01-24,EU_WEST,ASIA_WEST,USPS,Express,6.0
2024-01-24,EU_NORTH,AFRICA_NORTH,LaserShip,Ground,13.1
2024-01-24,EU_SOUTH,US_WEST,Regional_Express,Priority,7.1
2024-01-24,CANADA_EAST,US_WEST,DHL,Priority,4.5
2024-01-24,EU_EAST,ASIA_EAST,USPS,Overnight,2.9
2024-01-24,CANADA_EAST,CANADA_WEST,Global_Freight,Express,2.5
2024-01-24,EU_SOUTH,CANADA_WEST,USPS,Overnight,3.2
2024-01-24,OCEANIA,AFRICA_SOUTH,USPS,Priority,8.0
2024-01-24,ASIA_SOUTH,OCEANIA,LaserShip,Ground,12.6
2024-01-24,EU_SOUTH,LATAM_NORTH,USPS,Express,5.3
2024-01-24,US_CENTRAL,AFRICA_NORTH,FedEx,Priority,6.7
2024-01-24,EU_WEST,OCEANIA,Amazon_Logistics,Express,5.1
2024-01-24,US_SOUTH,ASIA_EAST,LaserShip,Overnight,4.2
2024-01-24,AFRICA_SOUTH,US_WEST,Amazon_Logistics,Ground,11.8
2024-01-24,EU_WEST,ASIA_EAST,Amazon_Logistics,Priority,6.5
2024-01-24,OCEANIA,LATAM_SOUTH,FedEx,Express,
2024-01-24,LATAM_SOUTH,EU_SOUTH,Global_Freight,Ground,14.0
2024-01-24,CANADA_EAST,AFRICA_SOUTH,FedEx,Priority,6.7
2024-01-25,AFRICA_NORTH,EU_SOUTH,Global_Freight,Ground,12.7
2024-01-25,CANADA_EAST,AFRICA_SOUTH,LaserShip,Ground,12.2
2024-01-25,AFRICA_SOUTH,LATAM_SOUTH,OnTrac,Express,
2024-01-25,ASIA_WEST,CANADA_WEST,Regional_Express,Priority,7.6
2024-01-25,ASIA_WEST,US_EAST,DHL,Ground,12.6
2024-01-25,ASIA_EAST,OCEANIA,Amazon_Logistics,Ground,11.5
2024-01-25,EU_SOUTH,OCEANIA,Amazon_Logistics,Express,5.2
2024-01-25,EU_NORTH,EU_WEST,Global_Freight,Express,2.1
2024-01-25,EU_WEST,EU_SOUTH,Global_Freight,Ground,5.8
2024-01-25,ASIA_SOUTH,LATAM_SOUTH,Amazon_Logistics,Express,4.3
2024-01-25,LATAM_SOUTH,ASIA_EAST,OnTrac,Express,4.4
2024-01-25,LATAM_NORTH,ASIA_SOUTH,USPS,Priority,7.5
2024-01-25,EU_EAST,US_SOUTH,UPS,Express,4.4
2024-01-25,ASIA_SOUTH,ASIA_WEST,UPS,Priority,2.9
2024-01-25,ASIA_SOUTH,EU_EAST,TNT,Priority,7.0
2024-01-25,CANADA_EAST,ASIA_SOUTH,Amazon_Logistics,Ground,12.0
2024-01-25,LATAM_NORTH,OCEANIA,USPS,Express,5.6
2024-01-25,LATAM_NORTH,US_SOUTH,USPS,Express,5.1
2024-01-25,CANADA_WEST,EU_EAST,OnTrac,Ground,12.8
2024-01-25,CANADA_EAST,EU_NORTH,TNT,Ground,12.1
2024-01-25,EU_WEST,ASIA_SOUTH,TNT,Express,4.4
2024-01-25,AFRICA_SOUTH,LATAM_NORTH,UPS,Priority,7.1
2024-01-25,LATAM_SOUTH,US_WEST,Amazon_Logistics,Ground,11.0
2024-01-25,LATAM_SOUTH,AFRICA_NORTH,LaserShip,Express,5.8
2024-01-25,EU_SOUTH,ASIA_WEST,TNT,Express,5.3
2024-01-25,EU_SOUTH,CANADA_WEST,TNT,Ground,12.2
2024-01-25,EU_EAST,LATAM_SOUTH,LaserShip,Priority,7.1
2024-01-25,CANADA_EAST,US_WEST,TNT,Ground,7.3
2024-01-25,ASIA_WEST,ASIA_SOUTH,LaserShip,Express,1.5
2024-01-25,US_CENTRAL,EU_WEST,FedEx,Overnight,2.7
2024-01-25,EU_SOUTH,ASIA_SOUTH,DHL,Overnight,2.8
2024-01-25,LATAM_NORTH,CANADA_WEST,FedEx,Ground,
2024-01-25,LATAM_SOUTH,CANADA_EAST,DHL,Express,5.6
2024-01-25,EU_NORTH,AFRICA_NORTH,DHL,Express,5.8
2024-01-25,EU_SOUTH,EU_WEST,Regional_Express,Priority,3.6
2024-01-25,EU_EAST,US_SOUTH,USPS,Overnight,3.1
2024-01-25,ASIA_EAST,EU_NORTH,USPS,Ground,11.6
2024-01-25,EU_WEST,EU_SOUTH,TNT,Express,2.6
2024-01-25,ASIA_EAST,EU_SOUTH,DHL,Express,4.7
2024-01-25,ASIA_WEST,CANADA_WEST,Global_Freight,Express,6.4
2024-01-25,LATAM_SOUTH,ASIA_WEST,UPS,Ground,10.4
2024-01-25,LATAM_SOUTH,CANADA_WEST,TNT,Ground,11.8
2024-01-25,CANADA_WEST,EU_NORTH,FedEx,Ground,11.2
2024-01-25,OCEANIA,LATAM_SOUTH,OnTrac,Express,4.9
2024-01-25,LATAM_SOUTH,US_SOUTH,USPS,Ground,12.0
2024-01-25,US_WEST,ASIA_WEST,OnTrac,Priority,7.0
2024-01-25,ASIA_WEST,CANADA_EAST,UPS,Express,4.6
2024-01-25,AFRICA_SOUTH,ASIA_WEST,Regional_Express,Priority,8.3
2024-01-26,ASIA_EAST,EU_WEST,Global_Freight,Ground,13.0
2024-01-26,US_EAST,ASIA_SOUTH,UPS,Priority,6.4
2024-01-26,EU_WEST,EU_EAST,Amazon_Logistics,Express,2.1
2024-01-26,US_WEST,ASIA_SOUTH,DHL,Express,4.4
2024-01-26,LATAM_NORTH,ASIA_EAST,Global_Freight,Ground,13.1
2024-01-26,EU_NORTH,LATAM_NORTH,Global_Freight,Express,5.7
2024-01-26,EU_WEST,EU_NORTH,Global_Freight,Priority,6.4
2024-01-26,OCEANIA,ASIA_SOUTH,Regional_Express,Priority,6.7
2024-01-26,CANADA_EAST,CANADA_WEST,TNT,Overnight,1.8
2024-01-26,US_WEST,ASIA_EAST,Amazon_Logistics,Priority,8.8
2024-01-26,EU_NORTH,ASIA_EAST,DHL,Ground,13.1
2024-01-26,OCEANIA,AFRICA_NORTH,TNT,Overnight,4.2
2024-01-26,ASIA_SOUTH,US_SOUTH,OnTrac,Express,
2024-01-26,ASIA_WEST,EU_NORTH,Regional_Express,Express,
2024-01-26,LATAM_NORTH,US_SOUTH,USPS,Priority,9.7
2024-01-26,EU_EAST,ASIA_SOUTH,TNT,Priority,
2024-01-26,US_WEST,AFRICA_NORTH,LaserShip,Ground,11.8
2024-01-26,AFRICA_NORTH,CANADA_WEST,FedEx,Ground,12.4
2024-01-26,ASIA_EAST,LATAM_NORTH,DHL,Ground,12.5
2024-01-26,ASIA_SOUTH,ASIA_EAST,UPS,Express,2.2
2024-01-26,LATAM_SOUTH,AFRICA_NORTH,UPS,Ground,13.0
2024-01-26,OCEANIA,EU_NORTH,UPS,Priority,6.6
2024-01-26,LATAM_NORTH,ASIA_SOUTH,DHL,Priority,7.3
2024-01-26,AFRICA_NORTH,US_EAST,OnTrac,Express,7.2
2024-01-26,AFRICA_SOUTH,US_SOUTH,Amazon_Logistics,Ground,
2024-01-26,EU_EAST,US_WEST,Global_Freight,Ground,11.9
2024-01-26,EU_SOUTH,EU_WEST,OnTrac,Overnight,1.0
2024-01-26,US_EAST,OCEANIA,DHL,Overnight,4.4
2024-01-26,ASIA_EAST,US_EAST,UPS,Ground,12.4
2024-01-26,US_EAST,ASIA_SOUTH,LaserShip,Ground,14.1
2024-01-26,LATAM_SOUTH,EU_NORTH,DHL,Ground,13.3
2024-01-26,LATAM_NORTH,ASIA_WEST,FedEx,Ground,12.6
2024-01-26,OCEANIA,EU_SOUTH,Global_Freight,Priority,7.9
2024-01-26,US_EAST,AFRICA_SOUTH,Amazon_Logistics,Express,4.5
2024-01-26,CANADA_WEST,ASIA_WEST,DHL,Ground,12.0
2024-01-26,EU_NORTH,EU_EAST,OnTrac,Ground,5.9
2024-01-26,ASIA_SOUTH,AFRICA_SOUTH,Global_Freight,Ground,12.1
2024-01-26,LATAM_SOUTH,EU_SOUTH,DHL,Ground,11.8
2024-01-26,AFRICA_SOUTH,LATAM_NORTH,Amazon_Logistics,Ground,12.0
2024-01-26,AFRICA_NORTH,US_WEST,UPS,Ground,13.2
2024-01-26,LATAM_SOUTH,US_SOUTH,Amazon_Logistics,Ground,11.3
2024-01-26,EU_WEST,US_EAST,Regional_Express,Priority,7.7
2024-01-26,EU_NORTH,LATAM_SOUTH,UPS,Ground,11.4
2024-01-26,CANADA_EAST,US_SOUTH,USPS,Ground,6.7
2024-01-26,EU_SOUTH,AFRICA_SOUTH,Amazon_Logistics,Priority,8.0
2024-01-26,LATAM_SOUTH,US_SOUTH,USPS,Ground,12.1
2024-01-26,CANADA_EAST,US_EAST,Amazon_Logistics,Priority,4.0
2024-01-27,US_WEST,US_SOUTH,LaserShip,Ground,6.3
2024-01-27,EU_SOUTH,OCEANIA,LaserShip,Priority,8.4
2024-01-27,AFRICA_NORTH,EU_NORTH,Amazon_Logistics,Overnight,3.6
2024-01-27,EU_SOUTH,LATAM_SOUTH,USPS,Ground,12.0
2024-01-27,LATAM_SOUTH,LATAM_NORTH,LaserShip,Priority,2.8
2024-01-27,CANADA_EAST,US_EAST,LaserShip,Express,3.6
2024-01-27,OCEANIA,ASIA_EAST,USPS,Priority,6.0
2024-01-27,ASIA_EAST,EU_WEST,UPS,Ground,13.7
2024-01-27,EU_EAST,EU_NORTH,LaserShip,Express,3.3
2024-01-27,US_WEST,EU_WEST,TNT,Express,6.3
2024-01-27,EU_NORTH,US_WEST,Amazon_Logistics,Ground,13.3
2024-01-27,AFRICA_SOUTH,ASIA_SOUTH,UPS,Ground,10.6
2024-01-28,US_CENTRAL,AFRICA_SOUTH,USPS,Priority,7.6
2024-01-28,LATAM_NORTH,CANADA_EAST,DHL,Ground,11.7
2024-01-28,OCEANIA,ASIA_WEST,DHL,Express,6.1
2024-01-28,US_WEST,LATAM_NORTH,FedEx,Ground,10.8
2024-01-28,CANADA_EAST,EU_WEST,OnTrac,Express,5.5
2024-01-28,EU_NORTH,US_CENTRAL,Global_Freight,Priority,8.4
2024-01-28,ASIA_SOUTH,US_EAST,TNT,Ground,11.3
2024-01-28,EU_EAST,US_EAST,LaserShip,Overnight,3.4
2024-01-28,US_CENTRAL,CANADA_WEST,UPS,Priority,4.1
2024-01-28,EU_EAST,EU_WEST,UPS,Ground,3.9
2024-01-28,LATAM_SOUTH,EU_WEST,FedEx,Express,5.0
2024-01-28,LATAM_NORTH,AFRICA_NORTH,LaserShip,Priority,10.1
2024-01-28,CANADA_WEST,ASIA_EAST,Amazon_Logistics,Priority,7.5
2024-01-29,ASIA_SOUTH,LATAM_NORTH,UPS,Ground,11.2
2024-01-29,CANADA_EAST,US_WEST,Amazon_Logistics,Ground,6.7
2024-01-29,US_CENTRAL,CANADA_EAST,Regional_Express,Priority,4.9
2024-01-29,LATAM_NORTH,ASIA_WEST,Regional_Express,Express,5.9
2024-01-29,LATAM_NORTH,CANADA_EAST,DHL,Ground,12.2
2024-01-29,AFRICA_SOUTH,ASIA_EAST,Global_Freight,Express,6.4
2024-01-29,ASIA_WEST,AFRICA_NORTH,Regional_Express,Ground,12.6
2024-01-29,EU_WEST,EU_NORTH,OnTrac,Express,2.8
2024-01-29,EU_NORTH,ASIA_WEST,Regional_Express,Express,
2024-01-29,LATAM_NORTH,EU_SOUTH,Regional_Express,Ground,12.8
2024-01-29,EU_NORTH,ASIA_WEST,TNT,Priority,6.2
2024-01-29,CANADA_WEST,EU_WEST,UPS,Priority,6.0
2024-01-29,LATAM_SOUTH,EU_SOUTH,FedEx,Priority,5.9
2024-01-29,ASIA_WEST,EU_NORTH,USPS,Express,5.2
2024-01-29,US_WEST,ASIA_SOUTH,UPS,Ground,11.3
2024-01-29,EU_EAST,US_WEST,DHL,Priority,7.2
2024-01-29,CANADA_EAST,EU_SOUTH,LaserShip,Express,5.0
2024-01-29,CANADA_EAST,LATAM_SOUTH,OnTrac,Priority,6.9
2024-01-29,US_EAST,AFRICA_SOUTH,DHL,Express,6.3
2024-01-29,US_EAST,US_CENTRAL,LaserShip,Ground,5.6
2024-01-29,US_SOUTH,US_WEST,DHL,Ground,5.0
2024-01-29,AFRICA_NORTH,EU_SOUTH,UPS,Express,5.3
2024-01-29,OCEANIA,LATAM_NORTH,FedEx,Express,5.0
2024-01-29,EU_EAST,OCEANIA,Regional_Express,Ground,13.0
2024-01-29,CANADA_WEST,EU_EAST,DHL,Ground,12.3
2024-01-29,ASIA_SOUTH,ASIA_EAST,USPS,Express,2.4
2024-01-29,LATAM_SOUTH,AFRICA_SOUTH,FedEx,Ground,11.5
2024-01-29,LATAM_NORTH,LATAM_SOUTH,TNT,Ground,4.5
2024-01-29,CANADA_EAST,OCEANIA,DHL,Overnight,3.1
2024-01-29,EU_NORTH,ASIA_WEST,LaserShip,Ground,12.0
2024-01-29,EU_EAST,US_EAST,OnTrac,Priority,7.7
2024-01-29,US_SOUTH,EU_EAST,LaserShip,Priority,
2024-01-29,ASIA_WEST,ASIA_SOUTH,DHL,Overnight,1.6
2024-01-29,AFRICA_SOUTH,ASIA_SOUTH,TNT,Priority,6.6
2024-01-29,US_EAST,ASIA_WEST,Amazon_Logistics,Ground,12.3
2024-01-29,OCEANIA,US_EAST,FedEx,Priority,6.3
2024-01-29,LATAM_NORTH,LATAM_SOUTH,LaserShip,Express,3.0
2024-01-29,LATAM_SOUTH,CANADA_WEST,Amazon_Logistics,Ground,11.5
2024-01-29,US_EAST,US_CENTRAL,FedEx,Priority,2.0
2024-01-29,AFRICA_SOUTH,EU_SOUTH,OnTrac,Priority,7.1
2024-01-29,CANADA_EAST,US_WEST,Regional_Express,Overnight,1.9
2024-01-29,US_EAST,US_SOUTH,USPS,Ground,5.0
2024-01-29,LATAM_NORTH,AFRICA_NORTH,Global_Freight,Ground,12.8
2024-01-29,AFRICA_NORTH,US_SOUTH,Amazon_Logistics,Express,5.2
2024-01-29,LATAM_NORTH,LATAM_SOUTH,Regional_Express,Priority,3.1
2024-01-29,CANADA_EAST,US_SOUTH,USPS,Ground,6.5
2024-01-29,EU_NORTH,LATAM_SOUTH,Regional_Express,Ground,13.1
2024-01-30,EU_WEST,CANADA_EAST,DHL,Express,5.3
2024-01-30,US_CENTRAL,US_WEST,UPS,Ground,5.6
2024-01-30,US_CENTRAL,CANADA_WEST,USPS,Express,2.3
2024-01-30,LATAM_NORTH,EU_SOUTH,OnTrac,Express,5.6
2024-01-30,US_CENTRAL,EU_EAST,OnTrac,Ground,11.5
2024-01-30,US_EAST,ASIA_WEST,OnTrac,Priority,19.06295336402458
2024-01-30,CANADA_WEST,ASIA_EAST,TNT,Ground,11.1
2024-01-30,AFRICA_NORTH,CANADA_WEST,LaserShip,Express,6.0
2024-01-30,CANADA_EAST,EU_SOUTH,DHL,Ground,12.4
2024-01-30,US_CENTRAL,ASIA_EAST,USPS,Ground,11.8
2024-01-30,US_EAST,ASIA_SOUTH,OnTrac,Ground,11.8
2024-01-30,US_EAST,EU_NORTH,OnTrac,Express,4.4
2024-01-30,AFRICA_NORTH,EU_NORTH,Amazon_Logistics,Priority,6.4
2024-01-30,US_WEST,US_CENTRAL,Regional_Express,Ground,5.9
2024-01-30,ASIA_EAST,LATAM_SOUTH,DHL,Express,5.2
2024-01-30,CANADA_WEST,CANADA_EAST,Amazon_Logistics,Express,2.6
2024-01-30,US_EAST,CANADA_WEST,TNT,Priority,4.0
2024-01-30,ASIA_SOUTH,US_EAST,LaserShip,Ground,12.3
2024-01-30,EU_WEST,US_WEST,LaserShip,Express,4.9
2024-01-30,CANADA_EAST,ASIA_SOUTH,Global_Freight,Ground,12.7
2024-01-30,EU_EAST,EU_SOUTH,OnTrac,Ground,5.4
2024-01-30,CANADA_WEST,EU_WEST,LaserShip,Overnight,3.1
2024-01-30,OCEANIA,US_EAST,FedEx,Priority,7.1
2024-01-30,ASIA_WEST,EU_WEST,UPS,Priority,6.1
