ship_date,origin_zone,dest_zone,carrier,service_level,transit_time_days
2024-03-20,Zone_8,Zone_8,Regional_Express,EXPRESS,1.5
2024-03-20,Zone_2,Zone_3,Regional_Express,EXPRESS,2.5
2024-03-20,Zone_2,Zone_6,DHL,PRIORITY,4.5
2024-03-20,Zone_8,Zone_5,LaserShip,EXPRESS,2.3
2024-03-20,Zone_2,Zone_9,Regional_Express,EXPRESS,5.4
2024-03-20,Zone_1,Zone_4,DHL,ECONOMY,6.4
2024-03-20,Zone_8,Zone_5,Amazon_Logistics,STANDARD,5.3
2024-03-20,Zone_9,Zone_9,LaserShip,EXPRESS,1.4
2024-03-20,Zone_2,Zone_2,DHL,STANDARD,2.6
2024-03-20,Zone_3,Zone_5,DHL,STANDARD,4.4
2024-03-20,Zone_8,Zone_3,OnTrac,STANDARD,7.7
2024-03-20,Zone_7,Zone_2,DHL,STANDARD,8.2
2024-03-20,Zone_8,Zone_7,OnTrac,STANDARD,3.5
2024-03-20,Zone_7,Zone_2,OnTrac,EXPRESS,3.6
2024-03-20,Zone_9,Zone_6,UPS,ECONOMY,5.3
2024-03-20,Zone_8,Zone_6,UPS,ECONOMY,5.0
2024-03-20,Zone_8,Zone_5,DHL,OVERNIGHT,1.6
2024-03-20,Zone_3,Zone_3,OnTrac,ECONOMY,3.3
2024-03-20,Zone_9,Zone_6,Regional_Express,ECONOMY,6.6
2024-03-20,Zone_7,Zone_9,FedEx,EXPRESS,1.0
2024-03-20,Zone_9,Zone_1,LaserShip,STANDARD,10.8
2024-03-20,Zone_1,Zone_1,DHL,EXPRESS,1.5
2024-03-20,Zone_6,Zone_5,Amazon_Logistics,STANDARD,3.6
2024-03-20,Zone_9,Zone_6,LaserShip,STANDARD,5.7
2024-03-20,Zone_6,Zone_2,UPS,STANDARD,6.0
2024-03-20,Zone_1,Zone_6,UPS,EXPRESS,3.9
2024-03-20,Zone_7,Zone_5,Amazon_Logistics,ECONOMY,5.0
2024-03-20,Zone_7,Zone_1,Regional_Express,STANDARD,8.8
2024-03-20,Zone_4,Zone_1,UPS,PRIORITY,2.3
2024-03-20,Zone_8,Zone_5,LaserShip,STANDARD,5.8
2024-03-20,Zone_4,Zone_1,UPS,OVERNIGHT,1.9
2024-03-20,Zone_8,Zone_3,Amazon_Logistics,STANDARD,6.3
2024-03-20,Zone_6,Zone_5,Regional_Express,ECONOMY,4.5
2024-03-20,Zone_1,Zone_1,FedEx,EXPRESS,1.0
2024-03-20,Zone_7,Zone_1,USPS,OVERNIGHT,3.2
2024-03-20,Zone_8,Zone_9,USPS,EXPRESS,2.5
2024-03-20,Zone_5,Zone_6,FedEx,EXPRESS,1.4
2024-03-20,Zone_3,Zone_2,UPS,EXPRESS,1.0
2024-03-20,Zone_4,Zone_2,Regional_Express,STANDARD,5.2
2024-03-20,Zone_9,Zone_5,FedEx,STANDARD,5.5
2024-03-20,Zone_7,Zone_4,USPS,STANDARD,4.6
2024-03-20,Zone_9,Zone_3,OnTrac,PRIORITY,6.0
2024-03-20,Zone_4,Zone_5,Amazon_Logistics,EXPRESS,2.0
2024-03-20,Zone_8,Zone_9,OnTrac,EXPRESS,1.6
2024-03-20,Zone_1,Zone_2,FedEx,STANDARD,2.8
2024-03-20,Zone_6,Zone_8,UPS,STANDARD,4.2
2024-03-20,Zone_1,Zone_1,DHL,EXPRESS,1.0
2024-03-20,Zone_1,Zone_3,USPS,PRIORITY,2.2
2024-03-20,Zone_5,Zone_2,Amazon_Logistics,ECONOMY,6.7
2024-03-20,Zone_4,Zone_9,LaserShip,STANDARD,7.2
2024-03-20,Zone_3,Zone_4,LaserShip,STANDARD,3.2
2024-03-20,Zone_8,Zone_6,LaserShip,STANDARD,3.8
2024-03-20,Zone_6,Zone_2,Amazon_Logistics,STANDARD,5.5
2024-03-20,Zone_4,Zone_6,Amazon_Logistics,STANDARD,3.7
2024-03-20,Zone_5,Zone_1,DHL,OVERNIGHT,1.7
2024-03-21,Zone_3,Zone_7,Regional_Express,OVERNIGHT,2.6
2024-03-21,Zone_4,Zone_8,Regional_Express,STANDARD,5.7
2024-03-21,Zone_3,Zone_7,Amazon_Logistics,STANDARD,5.2
2024-03-21,Zone_5,Zone_2,USPS,EXPRESS,2.3
2024-03-21,Zone_2,Zone_5,UPS,EXPRESS,2.1
2024-03-21,Zone_1,Zone_1,Amazon_Logistics,STANDARD,1.4
2024-03-21,Zone_8,Zone_5,Amazon_Logistics,PRIORITY,2.6
2024-03-21,Zone_1,Zone_2,Amazon_Logistics,STANDARD,3.2
2024-03-21,Zone_1,Zone_3,UPS,STANDARD,3.7
2024-03-21,Zone_3,Zone_4,Amazon_Logistics,PRIORITY,1.3
2024-03-21,Zone_6,Zone_6,USPS,EXPRESS,1.0
2024-03-21,Zone_1,Zone_2,USPS,STANDARD,3.2
2024-03-21,Zone_5,Zone_3,OnTrac,EXPRESS,1.6
2024-03-21,Zone_5,Zone_8,UPS,ECONOMY,5.5
2024-03-21,Zone_7,Zone_5,FedEx,STANDARD,3.7
2024-03-21,Zone_3,Zone_5,UPS,STANDARD,3.9
2024-03-21,Zone_5,Zone_5,DHL,STANDARD,2.3
2024-03-21,Zone_7,Zone_7,DHL,STANDARD,2.9
2024-03-21,Zone_8,Zone_5,Regional_Express,OVERNIGHT,2.6
2024-03-21,Zone_5,Zone_2,USPS,EXPRESS,2.6
2024-03-21,Zone_7,Zone_9,DHL,EXPRESS,1.1
2024-03-21,Zone_2,Zone_1,FedEx,EXPRESS,1.6
2024-03-21,Zone_5,Zone_4,UPS,STANDARD,2.8
2024-03-21,Zone_6,Zone_4,FedEx,EXPRESS,2.1
2024-03-21,Zone_2,Zone_6,Amazon_Logistics,STANDARD,
2024-03-21,Zone_7,Zone_9,FedEx,STANDARD,4.2
2024-03-21,Zone_5,Zone_5,DHL,PRIORITY,2.6
2024-03-21,Zone_5,Zone_3,UPS,EXPRESS,1.8
2024-03-21,Zone_2,Zone_1,USPS,STANDARD,2.7
2024-03-21,Zone_3,Zone_1,FedEx,PRIORITY,2.4
2024-03-21,Zone_5,Zone_5,DHL,EXPRESS,1.0
2024-03-21,Zone_1,Zone_7,Amazon_Logistics,EXPRESS,3.9
2024-03-21,Zone_7,Zone_3,LaserShip,ECONOMY,7.9
2024-03-21,Zone_7,Zone_2,OnTrac,EXPRESS,5.1
2024-03-21,Zone_3,Zone_3,LaserShip,PRIORITY,1.7
2024-03-21,Zone_5,Zone_9,LaserShip,OVERNIGHT,2.5
2024-03-21,Zone_2,Zone_7,USPS,STANDARD,6.8
2024-03-21,Zone_1,Zone_3,USPS,EXPRESS,2.2
2024-03-21,Zone_7,Zone_2,Amazon_Logistics,EXPRESS,4.1
2024-03-21,Zone_9,Zone_5,FedEx,ECONOMY,6.6
2024-03-21,Zone_4,Zone_6,LaserShip,OVERNIGHT,1.2
2024-03-21,Zone_2,Zone_7,Amazon_Logistics,OVERNIGHT,1.8
2024-03-21,Zone_2,Zone_1,FedEx,STANDARD,
2024-03-21,Zone_9,Zone_6,FedEx,ECONOMY,5.0
2024-03-21,Zone_5,Zone_3,FedEx,OVERNIGHT,1.0
2024-03-21,Zone_9,Zone_4,USPS,EXPRESS,3.7
2024-03-21,Zone_8,Zone_7,DHL,EXPRESS,2.6
2024-03-21,Zone_5,Zone_2,Regional_Express,EXPRESS,3.9
2024-03-21,Zone_9,Zone_8,LaserShip,EXPRESS,1.3
2024-03-21,Zone_2,Zone_2,FedEx,STANDARD,1.5
2024-03-21,Zone_9,Zone_4,OnTrac,STANDARD,8.2
2024-03-22,Zone_7,Zone_7,OnTrac,ECONOMY,3.1
2024-03-22,Zone_6,Zone_2,USPS,STANDARD,5.7
2024-03-22,Zone_7,Zone_5,OnTrac,OVERNIGHT,1.5
2024-03-22,Zone_7,Zone_6,DHL,STANDARD,3.9
2024-03-22,Zone_5,Zone_9,UPS,STANDARD,6.3
2024-03-22,Zone_8,Zone_4,LaserShip,ECONOMY,6.7
2024-03-22,Zone_7,Zone_6,DHL,EXPRESS,2.6
2024-03-22,Zone_1,Zone_4,UPS,EXPRESS,3.6
2024-03-22,Zone_6,Zone_1,UPS,STANDARD,
2024-03-22,Zone_8,Zone_9,USPS,EXPRESS,3.7
2024-03-22,Zone_6,Zone_2,FedEx,OVERNIGHT,1.1
2024-03-22,Zone_1,Zone_1,Amazon_Logistics,ECONOMY,2.4
2024-03-22,Zone_4,Zone_5,UPS,EXPRESS,1.1
2024-03-22,Zone_8,Zone_4,USPS,EXPRESS,5.0
2024-03-22,Zone_6,Zone_5,DHL,STANDARD,3.8
2024-03-22,Zone_6,Zone_8,Amazon_Logistics,ECONOMY,6.5
2024-03-22,Zone_9,Zone_8,OnTrac,STANDARD,2.5
2024-03-22,Zone_3,Zone_1,DHL,STANDARD,5.8
2024-03-22,Zone_5,Zone_6,UPS,ECONOMY,
2024-03-22,Zone_3,Zone_4,LaserShip,STANDARD,3.0
2024-03-22,Zone_5,Zone_6,Amazon_Logistics,EXPRESS,1.6
2024-03-22,Zone_8,Zone_9,OnTrac,STANDARD,2.6
2024-03-22,Zone_4,Zone_6,OnTrac,EXPRESS,2.3
2024-03-22,Zone_4,Zone_6,Amazon_Logistics,PRIORITY,4.7
2024-03-22,Zone_4,Zone_2,LaserShip,EXPRESS,3.0
2024-03-22,Zone_3,Zone_4,USPS,OVERNIGHT,2.1
2024-03-22,Zone_2,Zone_5,DHL,STANDARD,5.4
2024-03-22,Zone_7,Zone_3,DHL,STANDARD,6.5
2024-03-22,Zone_4,Zone_4,USPS,STANDARD,2.1
2024-03-22,Zone_6,Zone_5,Amazon_Logistics,ECONOMY,5.3
2024-03-22,Zone_1,Zone_6,Amazon_Logistics,OVERNIGHT,1.5
2024-03-22,Zone_8,Zone_8,DHL,EXPRESS,3.1
2024-03-22,Zone_5,Zone_4,UPS,STANDARD,3.2
2024-03-22,Zone_9,Zone_9,OnTrac,EXPRESS,1.0
2024-03-22,Zone_5,Zone_3,USPS,STANDARD,6.3
2024-03-22,Zone_2,Zone_5,UPS,EXPRESS,2.8
2024-03-22,Zone_9,Zone_9,FedEx,EXPRESS,1.9
2024-03-22,Zone_8,Zone_8,USPS,OVERNIGHT,1.0
2024-03-22,Zone_8,Zone_5,DHL,STANDARD,5.6
2024-03-22,Zone_2,Zone_8,USPS,STANDARD,7.4
2024-03-22,Zone_4,Zone_6,LaserShip,EXPRESS,2.1
2024-03-22,Zone_8,Zone_7,LaserShip,PRIORITY,1.8
2024-03-22,Zone_4,Zone_8,Amazon_Logistics,ECONOMY,8.9
2024-03-22,Zone_6,Zone_4,Amazon_Logistics,OVERNIGHT,1.0
2024-03-22,Zone_8,Zone_9,DHL,STANDARD,3.5
2024-03-22,Zone_1,Zone_1,OnTrac,STANDARD,
2024-03-22,Zone_9,Zone_9,OnTrac,EXPRESS,2.0
2024-03-22,Zone_5,Zone_7,UPS,STANDARD,3.8
2024-03-22,Zone_7,Zone_6,Regional_Express,OVERNIGHT,1.2
2024-03-22,Zone_1,Zone_6,Regional_Express,STANDARD,7.3
2024-03-23,Zone_4,Zone_3,USPS,EXPRESS,2.1
2024-03-23,Zone_7,Zone_7,UPS,STANDARD,
2024-03-23,Zone_3,Zone_1,Regional_Express,ECONOMY,6.6
2024-03-23,Zone_7,Zone_7,Amazon_Logistics,EXPRESS,
2024-03-23,Zone_8,Zone_7,DHL,EXPRESS,2.9
2024-03-23,Zone_4,Zone_3,OnTrac,STANDARD,4.7
2024-03-23,Zone_1,Zone_5,FedEx,STANDARD,8.2
2024-03-23,Zone_5,Zone_6,DHL,ECONOMY,4.9
2024-03-23,Zone_3,Zone_5,Amazon_Logistics,STANDARD,3.8
2024-03-23,Zone_9,Zone_3,Amazon_Logistics,STANDARD,7.4
2024-03-23,Zone_2,Zone_3,Amazon_Logistics,EXPRESS,1.8
2024-03-23,Zone_8,Zone_8,OnTrac,OVERNIGHT,1.2
2024-03-23,Zone_9,Zone_4,Amazon_Logistics,OVERNIGHT,3.0
2024-03-24,Zone_7,Zone_9,LaserShip,STANDARD,6.4
2024-03-24,Zone_8,Zone_4,DHL,ECONOMY,7.0
2024-03-24,Zone_4,Zone_5,UPS,EXPRESS,1.8
2024-03-24,Zone_6,Zone_9,FedEx,STANDARD,4.6
2024-03-25,Zone_8,Zone_8,Amazon_Logistics,STANDARD,1.7
2024-03-25,Zone_1,Zone_3,Regional_Express,EXPRESS,2.4
2024-03-25,Zone_7,Zone_4,FedEx,STANDARD,5.0
2024-03-25,Zone_3,Zone_6,UPS,ECONOMY,5.6
2024-03-25,Zone_2,Zone_1,UPS,PRIORITY,1.0
2024-03-25,Zone_9,Zone_9,LaserShip,STANDARD,2.7
2024-03-25,Zone_6,Zone_6,Regional_Express,OVERNIGHT,1.3
2024-03-25,Zone_9,Zone_9,LaserShip,EXPRESS,1.4
2024-03-25,Zone_3,Zone_6,FedEx,ECONOMY,5.5
2024-03-25,Zone_5,Zone_2,Amazon_Logistics,STANDARD,4.6
2024-03-25,Zone_8,Zone_9,DHL,STANDARD,2.9
2024-03-25,Zone_2,Zone_1,Amazon_Logistics,EXPRESS,1.4
2024-03-25,Zone_3,Zone_5,Regional_Express,STANDARD,5.4
2024-03-25,Zone_1,Zone_4,LaserShip,STANDARD,5.6
2024-03-25,Zone_9,Zone_2,FedEx,EXPRESS,4.2
2024-03-25,Zone_2,Zone_9,OnTrac,ECONOMY,9.9
2024-03-25,Zone_7,Zone_1,Amazon_Logistics,EXPRESS,2.7
2024-03-25,Zone_4,Zone_4,Regional_Express,STANDARD,3.6
2024-03-25,Zone_5,Zone_1,DHL,ECONOMY,6.9
2024-03-25,Zone_4,Zone_6,UPS,EXPRESS,1.9
2024-03-25,Zone_5,Zone_7,LaserShip,STANDARD,4.2
2024-03-25,Zone_5,Zone_4,Regional_Express,PRIORITY,2.4
2024-03-25,Zone_1,Zone_6,OnTrac,STANDARD,8.0
2024-03-25,Zone_7,Zone_3,USPS,EXPRESS,
2024-03-25,Zone_8,Zone_2,LaserShip,EXPRESS,4.4
2024-03-25,Zone_2,Zone_4,FedEx,ECONOMY,4.5
2024-03-25,Zone_7,Zone_3,LaserShip,EXPRESS,3.4
2024-03-25,Zone_8,Zone_6,FedEx,STANDARD,3.3
2024-03-25,Zone_7,Zone_3,DHL,STANDARD,5.6
2024-03-25,Zone_1,Zone_2,Amazon_Logistics,EXPRESS,2.2
2024-03-25,Zone_1,Zone_1,FedEx,OVERNIGHT,1.0
2024-03-25,Zone_9,Zone_8,OnTrac,EXPRESS,2.7
2024-03-25,Zone_4,Zone_8,USPS,STANDARD,6.2
2024-03-25,Zone_7,Zone_9,Amazon_Logistics,STANDARD,3.4
2024-03-25,Zone_7,Zone_9,LaserShip,STANDARD,5.6
2024-03-25,Zone_8,Zone_4,USPS,EXPRESS,3.6
2024-03-25,Zone_2,Zone_1,DHL,STANDARD,3.4
2024-03-25,Zone_8,Zone_5,Amazon_Logistics,STANDARD,5.0
2024-03-25,Zone_5,Zone_8,UPS,EXPRESS,2.4
2024-03-25,Zone_8,Zone_8,Regional_Express,STANDARD,2.9
2024-03-25,Zone_9,Zone_4,LaserShip,ECONOMY,8.4
2024-03-25,Zone_5,Zone_8,Regional_Express,OVERNIGHT,3.1
2024-03-26,Zone_5,Zone_5,USPS,OVERNIGHT,1.0
2024-03-26,Zone_8,Zone_9,USPS,PRIORITY,1.4
2024-03-26,Zone_7,Zone_8,Regional_Express,OVERNIGHT,1.7
2024-03-26,Zone_6,Zone_5,LaserShip,OVERNIGHT,1.8
2024-03-26,Zone_1,Zone_1,DHL,ECONOMY,2.4
2024-03-26,Zone_6,Zone_6,UPS,PRIORITY,20.939946469580907
2024-03-26,Zone_8,Zone_3,UPS,PRIORITY,
2024-03-26,Zone_3,Zone_1,Regional_Express,OVERNIGHT,2.0
2024-03-26,Zone_1,Zone_6,USPS,STANDARD,7.4
2024-03-26,Zone_5,Zone_7,Regional_Express,STANDARD,5.3
2024-03-26,Zone_6,Zone_9,OnTrac,ECONOMY,
2024-03-26,Zone_5,Zone_4,UPS,EXPRESS,2.2
2024-03-26,Zone_1,Zone_9,FedEx,STANDARD,9.4
2024-03-26,Zone_9,Zone_9,FedEx,EXPRESS,1.2
2024-03-26,Zone_9,Zone_1,FedEx,STANDARD,9.1
2024-03-26,Zone_2,Zone_2,OnTrac,EXPRESS,1.5
2024-03-26,Zone_3,Zone_6,Amazon_Logistics,STANDARD,5.6
2024-03-26,Zone_6,Zone_6,DHL,STANDARD,3.0
2024-03-26,Zone_7,Zone_2,Regional_Express,EXPRESS,4.6
2024-03-26,Zone_2,Zone_3,UPS,PRIORITY,2.1
2024-03-26,Zone_7,Zone_8,LaserShip,EXPRESS,1.9
2024-03-26,Zone_3,Zone_2,USPS,STANDARD,2.9
2024-03-26,Zone_3,Zone_5,UPS,ECONOMY,4.5
2024-03-26,Zone_4,Zone_7,USPS,ECONOMY,7.5
2024-03-26,Zone_7,Zone_6,LaserShip,STANDARD,3.3
2024-03-26,Zone_9,Zone_8,LaserShip,ECONOMY,4.7
2024-03-26,Zone_6,Zone_7,DHL,ECONOMY,3.6
2024-03-26,Zone_9,Zone_2,Amazon_Logistics,STANDARD,8.7
2024-03-26,Zone_2,Zone_7,USPS,EXPRESS,4.2
2024-03-26,Zone_3,Zone_2,OnTrac,OVERNIGHT,1.4
2024-03-26,Zone_6,Zone_3,Amazon_Logistics,EXPRESS,2.4
2024-03-26,Zone_2,Zone_9,USPS,OVERNIGHT,
2024-03-26,Zone_4,Zone_7,Regional_Express,EXPRESS,3.5
2024-03-26,Zone_3,Zone_7,UPS,STANDARD,6.6
2024-03-26,Zone_1,Zone_2,Amazon_Logistics,STANDARD,3.0
2024-03-26,Zone_5,Zone_3,Amazon_Logistics,ECONOMY,4.9
2024-03-26,Zone_2,Zone_7,LaserShip,STANDARD,7.1
2024-03-26,Zone_8,Zone_3,OnTrac,STANDARD,7.5
2024-03-26,Zone_9,Zone_9,OnTrac,OVERNIGHT,1.1
2024-03-26,Zone_1,Zone_8,Regional_Express,STANDARD,8.7
2024-03-26,Zone_7,Zone_8,FedEx,STANDARD,3.0
2024-03-26,Zone_1,Zone_4,LaserShip,OVERNIGHT,1.9
2024-03-26,Zone_2,Zone_8,FedEx,ECONOMY,9.2
2024-03-26,Zone_5,Zone_9,OnTrac,EXPRESS,
2024-03-26,Zone_5,Zone_5,USPS,STANDARD,1.8
2024-03-26,Zone_4,Zone_4,FedEx,STANDARD,1.1
2024-03-26,Zone_3,Zone_2,UPS,STANDARD,2.5
2024-03-26,Zone_1,Zone_4,Amazon_Logistics,STANDARD,4.7
2024-03-26,Zone_6,Zone_8,UPS,ECONOMY,4.7
2024-03-26,Zone_8,Zone_7,FedEx,ECONOMY,3.7
2024-03-26,Zone_8,Zone_7,Amazon_Logistics,STANDARD,2.7
2024-03-26,Zone_1,Zone_4,LaserShip,OVERNIGHT,3.1
2024-03-26,Zone_8,Zone_9,UPS,ECONOMY,3.2
2024-03-26,Zone_9,Zone_8,USPS,STANDARD,2.7
2024-03-26,Zone_7,Zone_8,FedEx,OVERNIGHT,1.0
2024-03-26,Zone_8,Zone_4,DHL,EXPRESS,4.3
2024-03-26,Zone_2,Zone_6,OnTrac,EXPRESS,4.4
2024-03-26,Zone_7,Zone_6,UPS,PRIORITY,2.5
2024-03-26,Zone_4,Zone_1,DHL,EXPRESS,3.0
2024-03-26,Zone_7,Zone_4,USPS,PRIORITY,2.6
2024-03-26,Zone_7,Zone_3,UPS,OVERNIGHT,2.0
2024-03-26,Zone_2,Zone_3,DHL,EXPRESS,3.8
2024-03-26,Zone_4,Zone_1,OnTrac,STANDARD,4.8
2024-03-26,Zone_6,Zone_3,DHL,ECONOMY,6.0
2024-03-26,Zone_4,Zone_5,Regional_Express,EXPRESS,2.5
2024-03-26,Zone_1,Zone_5,OnTrac,OVERNIGHT,2.0
2024-03-26,Zone_8,Zone_8,DHL,STANDARD,1.7
2024-03-26,Zone_6,Zone_9,UPS,OVERNIGHT,1.5
2024-03-26,Zone_3,Zone_3,DHL,EXPRESS,1.0
2024-03-26,Zone_8,Zone_5,FedEx,OVERNIGHT,1.0
2024-03-26,Zone_1,Zone_8,UPS,STANDARD,27.412576081021804
2024-03-26,Zone_6,Zone_2,FedEx,PRIORITY,2.7
2024-03-26,Zone_2,Zone_5,DHL,ECONOMY,7.1
2024-03-27,Zone_8,Zone_9,Amazon_Logistics,EXPRESS,2.0
2024-03-27,Zone_4,Zone_4,FedEx,ECONOMY,3.1
2024-03-27,Zone_8,Zone_7,Amazon_Logistics,STANDARD,2.3
2024-03-27,Zone_2,Zone_9,UPS,EXPRESS,4.9
2024-03-27,Zone_7,Zone_9,LaserShip,STANDARD,3.5
2024-03-27,Zone_3,Zone_7,FedEx,EXPRESS,1.8
2024-03-27,Zone_3,Zone_5,OnTrac,ECONOMY,5.5
2024-03-27,Zone_5,Zone_1,OnTrac,EXPRESS,3.3
2024-03-27,Zone_2,Zone_6,Amazon_Logistics,STANDARD,4.9
2024-03-27,Zone_8,Zone_5,Regional_Express,STANDARD,5.5
2024-03-27,Zone_2,Zone_1,LaserShip,ECONOMY,4.1
2024-03-27,Zone_1,Zone_3,LaserShip,EXPRESS,1.9
2024-03-27,Zone_4,Zone_6,Regional_Express,EXPRESS,2.6
2024-03-27,Zone_5,Zone_6,USPS,OVERNIGHT,1.0
2024-03-27,Zone_8,Zone_4,LaserShip,EXPRESS,3.6
2024-03-27,Zone_4,Zone_5,Regional_Express,STANDARD,3.9
2024-03-27,Zone_1,Zone_2,USPS,ECONOMY,4.4
2024-03-27,Zone_1,Zone_8,FedEx,STANDARD,8.8
2024-03-27,Zone_4,Zone_2,FedEx,STANDARD,3.7
2024-03-27,Zone_6,Zone_4,LaserShip,STANDARD,4.5
2024-03-27,Zone_4,Zone_6,Amazon_Logistics,STANDARD,3.0
2024-03-27,Zone_7,Zone_2,Regional_Express,STANDARD,7.3
2024-03-27,Zone_9,Zone_5,OnTrac,STANDARD,6.3
2024-03-27,Zone_9,Zone_8,DHL,OVERNIGHT,1.0
2024-03-27,Zone_8,Zone_6,LaserShip,EXPRESS,2.2
2024-03-27,Zone_3,Zone_5,USPS,EXPRESS,2.7
2024-03-27,Zone_3,Zone_2,UPS,PRIORITY,2.4
2024-03-27,Zone_2,Zone_5,OnTrac,EXPRESS,3.3
2024-03-27,Zone_9,Zone_6,Regional_Express,ECONOMY,6.8
2024-03-27,Zone_5,Zone_1,Regional_Express,ECONOMY,7.4
2024-03-27,Zone_5,Zone_8,UPS,STANDARD,5.0
2024-03-27,Zone_8,Zone_8,DHL,STANDARD,1.6
2024-03-27,Zone_9,Zone_8,USPS,ECONOMY,4.0
2024-03-27,Zone_2,Zone_7,UPS,STANDARD,7.2
2024-03-27,Zone_7,Zone_6,USPS,STANDARD,2.7
2024-03-27,Zone_3,Zone_3,UPS,STANDARD,1.0
2024-03-27,Zone_5,Zone_9,UPS,STANDARD,5.3
2024-03-27,Zone_7,Zone_4,OnTrac,OVERNIGHT,2.8
2024-03-27,Zone_4,Zone_3,Amazon_Logistics,ECONOMY,3.0
2024-03-27,Zone_5,Zone_5,Regional_Express,STANDARD,2.3
2024-03-27,Zone_8,Zone_5,Regional_Express,ECONOMY,7.7
2024-03-27,Zone_1,Zone_1,USPS,PRIORITY,2.4
2024-03-27,Zone_5,Zone_5,UPS,STANDARD,1.3
2024-03-28,Zone_6,Zone_9,FedEx,ECONOMY,5.7
2024-03-28,Zone_5,Zone_8,UPS,STANDARD,4.0
2024-03-28,Zone_6,Zone_7,UPS,ECONOMY,2.9
2024-03-28,Zone_7,Zone_2,FedEx,STANDARD,6.3
2024-03-28,Zone_8,Zone_6,Regional_Express,STANDARD,4.2
2024-03-28,Zone_6,Zone_6,OnTrac,OVERNIGHT,1.3
2024-03-28,Zone_8,Zone_7,Amazon_Logistics,EXPRESS,2.0
2024-03-28,Zone_4,Zone_9,OnTrac,EXPRESS,4.2
2024-03-28,Zone_6,Zone_7,DHL,ECONOMY,3.6
2024-03-28,Zone_4,Zone_6,USPS,STANDARD,3.6
2024-03-28,Zone_5,Zone_5,Amazon_Logistics,STANDARD,2.0
2024-03-28,Zone_2,Zone_2,LaserShip,STANDARD,2.7
2024-03-28,Zone_9,Zone_6,DHL,PRIORITY,3.8
2024-03-28,Zone_8,Zone_2,UPS,PRIORITY,4.7
2024-03-28,Zone_4,Zone_7,UPS,EXPRESS,2.3
2024-03-28,Zone_1,Zone_3,LaserShip,STANDARD,4.6
2024-03-28,Zone_6,Zone_4,DHL,PRIORITY,3.9
2024-03-28,Zone_7,Zone_1,OnTrac,STANDARD,7.5
2024-03-28,Zone_4,Zone_9,Regional_Express,STANDARD,7.6
2024-03-28,Zone_6,Zone_4,UPS,STANDARD,3.6
2024-03-28,Zone_7,Zone_8,Regional_Express,PRIORITY,2.6
2024-03-28,Zone_3,Zone_6,Regional_Express,OVERNIGHT,2.6
2024-03-28,Zone_1,Zone_4,UPS,ECONOMY,6.7
2024-03-28,Zone_9,Zone_9,LaserShip,STANDARD,2.6
2024-03-28,Zone_2,Zone_1,LaserShip,STANDARD,3.6
2024-03-28,Zone_4,Zone_4,DHL,ECONOMY,3.9
2024-03-28,Zone_8,Zone_8,USPS,EXPRESS,1.4
2024-03-28,Zone_6,Zone_8,Amazon_Logistics,EXPRESS,1.5
2024-03-28,Zone_2,Zone_5,LaserShip,EXPRESS,3.9
2024-03-28,Zone_1,Zone_7,OnTrac,OVERNIGHT,2.9
2024-03-28,Zone_3,Zone_7,DHL,EXPRESS,3.9
2024-03-28,Zone_2,Zone_4,Regional_Express,STANDARD,4.8
2024-03-28,Zone_7,Zone_3,UPS,STANDARD,5.4
2024-03-28,Zone_6,Zone_5,UPS,ECONOMY,4.7
2024-03-28,Zone_5,Zone_5,FedEx,STANDARD,1.0
2024-03-28,Zone_5,Zone_7,UPS,STANDARD,3.7
2024-03-28,Zone_5,Zone_5,Regional_Express,PRIORITY,2.4
2024-03-28,Zone_2,Zone_6,DHL,EXPRESS,3.5
2024-03-28,Zone_2,Zone_7,FedEx,STANDARD,6.8
2024-03-28,Zone_1,Zone_3,DHL,STANDARD,3.5
2024-03-28,Zone_7,Zone_8,UPS,ECONOMY,3.2
2024-03-28,Zone_7,Zone_6,USPS,STANDARD,3.2
2024-03-28,Zone_5,Zone_6,DHL,EXPRESS,1.7
2024-03-28,Zone_4,Zone_3,Regional_Express,EXPRESS,1.7
2024-03-28,Zone_9,Zone_7,DHL,STANDARD,3.4
2024-03-29,Zone_5,Zone_4,FedEx,PRIORITY,1.8
2024-03-29,Zone_9,Zone_8,DHL,PRIORITY,1.4
2024-03-29,Zone_6,Zone_4,LaserShip,PRIORITY,5.7
2024-03-29,Zone_1,Zone_5,LaserShip,STANDARD,7.0
2024-03-29,Zone_3,Zone_7,Amazon_Logistics,ECONOMY,7.4
2024-03-29,Zone_9,Zone_4,DHL,STANDARD,8.9
2024-03-29,Zone_8,Zone_4,Amazon_Logistics,ECONOMY,7.2
2024-03-29,Zone_4,Zone_4,USPS,OVERNIGHT,1.2
2024-03-29,Zone_6,Zone_2,Regional_Express,ECONOMY,8.6
2024-03-29,Zone_8,Zone_3,Amazon_Logistics,ECONOMY,8.0
2024-03-29,Zone_2,Zone_5,OnTrac,EXPRESS,5.4
2024-03-29,Zone_9,Zone_4,FedEx,EXPRESS,4.9
2024-03-29,Zone_8,Zone_5,DHL,EXPRESS,3.2
2024-03-29,Zone_8,Zone_6,USPS,STANDARD,3.6
2024-03-29,Zone_6,Zone_5,FedEx,OVERNIGHT,1.0
2024-03-29,Zone_1,Zone_6,Amazon_Logistics,OVERNIGHT,2.3
2024-03-29,Zone_6,Zone_7,DHL,OVERNIGHT,1.1
